target_id,target_url,target_title,target_model,target_version,target_price_gross_eur,target_price_net_eur,target_year,target_km,target_fuel,target_transmission,target_power_hp,target_displacement_cc,match_level,market_sample_size,market_minimum_eur,market_median_eur,market_maximum_eur,comparable_id,source,used_for_price,comparable_title,price_eur,km,year,version,fuel,transmission,power_hp,displacement_cc,url
443938979,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=443938979,Ford Focus Titanium X Turnier*AUT*NAVI,Focus,Titanium X Turnier*AUT*NAVI,31980.0,26873.95,2026,1050,Híbrido (gasolina/eléctrico),Automático,155,999,broad,50,15550.0,18990.0,28500.0,71216641,coches_net,True,FORD Focus 1.0 Ecoboost MHEV STLine X Auto,18880.0,45185,2023,1.0 Ecoboost MHEV STLine X Auto,Híbrido,,155,999,https://www.coches.net/ford-focus-10-ecoboost-mhev-114kw-stline-x-auto-5p-electrico-hibrido-2022-en-valencia-71216641-covo.aspx
443938979,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=443938979,Ford Focus Titanium X Turnier*AUT*NAVI,Focus,Titanium X Turnier*AUT*NAVI,31980.0,26873.95,2026,1050,Híbrido (gasolina/eléctrico),Automático,155,999,broad,50,15550.0,18990.0,28500.0,71247847,coches_net,True,FORD Focus Active 1.0T EcoBoost mHEV,16850.0,45728,2024,Active 1.0T EcoBoost mHEV,Híbrido,,125,999,https://www.coches.net/ford-focus-active-10t-ecoboost-mhev-92kw-125cv-5p-electrico-hibrido-2024-en-valencia-71247847-covo.aspx
443938979,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=443938979,Ford Focus Titanium X Turnier*AUT*NAVI,Focus,Titanium X Turnier*AUT*NAVI,31980.0,26873.95,2026,1050,Híbrido (gasolina/eléctrico),Automático,155,999,broad,50,15550.0,18990.0,28500.0,71243644,coches_net,True,FORD Focus 1.0 Ecoboost MHEV STLine Auto SB,18490.0,59517,2024,1.0 Ecoboost MHEV STLine Auto SB,Híbrido,,155,999,https://www.coches.net/ford-focus-10-ecoboost-mhev-114kw-stline-auto-sb-5p-electrico-hibrido-2024-en-madrid-71243644-covo.aspx
443938979,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=443938979,Ford Focus Titanium X Turnier*AUT*NAVI,Focus,Titanium X Turnier*AUT*NAVI,31980.0,26873.95,2026,1050,Híbrido (gasolina/eléctrico),Automático,155,999,broad,50,15550.0,18990.0,28500.0,71213830,coches_net,True,FORD Focus STLine X 1.0T EcoBoost mHEV Auto,19990.0,57235,2025,STLine X 1.0T EcoBoost mHEV Auto,Híbrido,,155,999,https://www.coches.net/ford-focus-stline-x-10t-ecoboost-mhev-114kw-auto-5p-electrico-hibrido-2024-en-valencia-71213830-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71251678,coches_net,True,KIA EV3 Earth Long Range,32990.0,6000,2025,Earth Long Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-earth-long-range-5p-electrico-hibrido-2025-en-malaga-71251678-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71251663,coches_net,True,KIA EV3 Air Long Range,30400.0,881,2026,Air Long Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-air-long-range-5p-electrico-hibrido-2026-en-malaga-71251663-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71216198,coches_net,True,KIA EV3 Earth Standard Range,31000.0,518,2026,Earth Standard Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-earth-standard-range-5p-electrico-hibrido-2026-en-madrid-71216198-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71207420,coches_net,True,KIA EV3 Earth Long Range,34100.0,4000,2026,Earth Long Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-earth-long-range-5p-electrico-hibrido-2025-en-salamanca-71207420-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71122874,coches_net,True,KIA EV3 Earth Standard Range,30900.0,763,2026,Earth Standard Range,Eléctrico,,204,,https://www.coches.net/km-0/kia/ev3/madrid/earth-standard-range-electrico-hibrido-de-km0-71122874-kovn.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71228222,coches_net,True,KIA EV3 GTline Long Range,42900.0,100,2026,GTline Long Range,Eléctrico,,204,,https://www.coches.net/km-0/kia/ev3/tarragona/gtline-long-range-electrico-hibrido-de-demostracion-71228222-devn.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71068994,coches_net,True,KIA EV3 Earth Long Range,33900.0,12091,2025,Earth Long Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-earth-long-range-5p-electrico-hibrido-2025-en-madrid-71068994-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71199167,coches_net,True,KIA EV3 GTline Long Range,36990.0,14267,2025,GTline Long Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-gtline-long-range-5p-electrico-hibrido-2025-en-avila-71199167-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71106907,coches_net,True,KIA EV3 GTLine Long Range,43900.0,10,2026,GTLine Long Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-gtline-long-range-5p-electrico-hibrido-2026-en-malaga-71106907-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71041930,coches_net,True,KIA EV3 GTLine Long Range,37290.0,9539,2026,GTLine Long Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-gtline-long-range-5p-electrico-hibrido-2026-en-madrid-71041930-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71217179,coches_net,True,KIA EV3 Earth Standard Range,29190.0,4482,2025,Earth Standard Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-earth-standard-range-5p-electrico-hibrido-2025-en-madrid-71217179-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,70948158,coches_net,True,KIA EV3 Earth Standard Range,33200.0,1500,2025,Earth Standard Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-earth-standard-range-5p-electrico-hibrido-2025-en-ciudad-real-70948158-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,70550757,coches_net,True,KIA EV3 GTline Long Range,39999.0,5700,2025,GTline Long Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-gtline-long-range-5p-electrico-hibrido-2025-en-madrid-70550757-covo.aspx
460264044,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=460264044,Kia DRIVEWISE-PARK-PRO KOMFORT GLASDACH,EV3,DRIVEWISE-PARK-PRO KOMFORT GLASDACH,44990.0,37806.72,2026,15,Eléctrico,Automático,204,1,exact,14,28900.0,33550.0,43900.0,71184213,coches_net,True,KIA EV3 Earth Long Range,28900.0,9753,2025,Earth Long Range,Eléctrico,,204,,https://www.coches.net/kia-ev3-earth-long-range-5p-electrico-hibrido-2025-en-barcelona-71184213-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71215478,coches_net,True,HYUNDAI Tucson 1.6T HEV 4x4 AT Black Line,35500.0,20,2026,1.6T HEV 4x4 AT Black Line,Híbrido,,239,1598,https://www.coches.net/hyundai-tucson-16t-176kw-239cv-hev-4x4-at-black-line-5p-electrico-hibrido-2026-en-girona-71215478-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71215483,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Maxx,31500.0,20,2026,1.6T HEV AT Maxx,Híbrido,,239,1598,https://www.coches.net/hyundai-tucson-16t-176kw-239cv-hev-at-maxx-5p-electrico-hibrido-2027-en-girona-71215483-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71145332,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Maxx,32990.0,16,2026,1.6T HEV AT Maxx,Híbrido,,239,1598,https://www.coches.net/km-0/hyundai/tucson/albacete/16t-176kw-239cv-hev-at-maxx-electrico-hibrido-de-km0-71145332-kovn.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71156685,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Maxx,28900.0,23000,2025,1.6T HEV AT Maxx,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-maxx-5p-electrico-hibrido-2025-en-valencia-71156685-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71252063,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Black Line,33500.0,1,2026,1.6T HEV AT Black Line,Híbrido,,239,1598,https://www.coches.net/km-0/hyundai/tucson/madrid/16t-176kw-239cv-hev-at-black-line-electrico-hibrido-de-km0-71252063-kovn.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71247361,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Tecno Sky,34890.0,7990,2025,1.6T HEV AT Tecno Sky,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-tecno-sky-5p-electrico-hibrido-2025-en-madrid-71247361-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71241054,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Maxx,29990.0,27975,2025,1.6T HEV AT Maxx,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-maxx-5p-electrico-hibrido-2025-en-alicante-71241054-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71252062,coches_net,True,HYUNDAI Tucson 1.6T HEV AT N Line Sky,36900.0,1,2026,1.6T HEV AT N Line Sky,Híbrido,,239,1598,https://www.coches.net/km-0/hyundai/tucson/madrid/16t-176kw-239cv-hev-at-n-line-sky-electrico-hibrido-de-km0-71252062-kovn.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71099439,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Klass,35900.0,24152,2025,1.6T HEV AT Klass,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-klass-5p-electrico-hibrido-2025-en-madrid-71099439-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71215438,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Maxx,29990.0,26441,2025,1.6T HEV AT Maxx,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-maxx-5p-electrico-hibrido-2025-en-granada-71215438-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71229225,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Maxx,31500.0,20,2026,1.6T HEV AT Maxx,Híbrido,,239,1598,https://www.coches.net/hyundai-tucson-16t-176kw-239cv-hev-at-maxx-5p-electrico-hibrido-2027-en-girona-71229225-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71219013,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Klass,28990.0,27101,2025,1.6T HEV AT Klass,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-klass-5p-electrico-hibrido-2025-en-barcelona-71219013-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71243859,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Black Line,34300.0,8000,2026,1.6T HEV AT Black Line,Híbrido,,239,1598,https://www.coches.net/hyundai-tucson-16t-176kw-239cv-hev-at-black-line-5p-electrico-hibrido-2026-en-malaga-71243859-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,70282183,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Tecno Sky,37500.0,15000,2026,1.6T HEV AT Tecno Sky,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-tecno-sky-5p-electrico-hibrido-2025-en-girona-70282183-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71224098,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Maxx,29900.0,14739,2025,1.6T HEV AT Maxx,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-maxx-5p-electrico-hibrido-2025-en-valencia-71224098-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71243896,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Black Line,34300.0,8000,2026,1.6T HEV AT Black Line,Híbrido,,239,1598,https://www.coches.net/km-0/hyundai/tucson/malaga/16t-176kw-239cv-hev-at-black-line-electrico-hibrido-de-km0-71243896-kovn.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71207552,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Klass,33900.0,11,2025,1.6T HEV AT Klass,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-klass-5p-electrico-hibrido-2025-en-malaga-71207552-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71241863,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Tecno Sky,39900.0,5,2026,1.6T HEV AT Tecno Sky,Híbrido,,239,1598,https://www.coches.net/km-0/hyundai/tucson/avila/16t-176kw-239cv-hev-at-tecno-sky-electrico-hibrido-de-km0-71241863-kovn.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71227149,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Klass,32450.0,26885,2025,1.6T HEV AT Klass,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-klass-5p-electrico-hibrido-2025-en-baleares-71227149-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71132821,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Tecno Sky,34990.0,22400,2026,1.6T HEV AT Tecno Sky,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-tecno-sky-5p-electrico-hibrido-2025-en-cadiz-71132821-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71226752,coches_net,True,HYUNDAI Tucson 1.6T HEV AT N Line Style,29995.0,12000,2024,1.6T HEV AT N Line Style,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-n-line-style-5p-electrico-hibrido-2025-en-alicante-71226752-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71216236,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Klass,31600.0,36675,2025,1.6T HEV AT Klass,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-klass-5p-electrico-hibrido-2025-en-barcelona-71216236-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71221210,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Tecno Sky,34900.0,8790,2025,1.6T HEV AT Tecno Sky,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-tecno-sky-5p-electrico-hibrido-2025-en-barcelona-71221210-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71185715,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Klass,30690.0,9428,2025,1.6T HEV AT Klass,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-klass-5p-electrico-hibrido-2025-en-madrid-71185715-covo.aspx
438551969,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=438551969,Hyundai TUCSON IMPRESSION HEV 20th Anniversary AUT PA...,TUCSON,IMPRESSION HEV 20th Anniversary AUT PA...,38880.0,32672.27,2025,10,Híbrido (gasolina/eléctrico),Automático,215,1598,broad,25,28900.0,33500.0,39900.0,71032849,coches_net,True,HYUNDAI Tucson 1.6T HEV AT Tecno Sky Llav.Digital,34990.0,14500,2024,1.6T HEV AT Tecno Sky Llav.Digital,Híbrido,,215,1598,https://www.coches.net/hyundai-tucson-16t-215cv-hev-at-tecno-sky-llavdigital-5p-electrico-hibrido-2025-en-cadiz-71032849-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,70906546,coches_net,True,CUPRA Tavascan 77kWh Endurance,42990.0,7,2026,77kWh Endurance,Eléctrico,,286,,https://www.coches.net/km-0/cupra/tavascan/a-coruna/77kwh-210kw-286cv-endurance-electrico-hibrido-de-km0-70906546-kovn.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71156186,coches_net,True,CUPRA Tavascan 77kWh Endurance,37990.0,10532,2025,77kWh Endurance,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-286cv-endurance-5p-electrico-hibrido-2024-en-madrid-71156186-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71030291,coches_net,True,CUPRA Tavascan 77kWh Endurance First Edition,36900.0,19502,2024,77kWh Endurance First Edition,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-endurance-first-edition-5p-electrico-hibrido-2024-en-malaga-71030291-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71020387,coches_net,True,CUPRA Tavascan 77kWh Endurance,34644.0,8486,2024,77kWh Endurance,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-286cv-endurance-5p-electrico-hibrido-2024-en-barcelona-71020387-covo.aspx
